3427720	1.08	0.06	0.06	1.12	0.02	0.02	1.1006335999999999	0.0368896	0.035904	4.378	0.012	0.012	3.5	1.5	1.4	6040	84	-0.03	0.09	19.8644	4.45031	1.2980754518165296	0.0972969269526822	0.265899	9.109
3429205	1.36	0.28	0.16	3.5	0.32	0.21	0.0447744	0.0029567999999999994	0.0030976	3.487	0.012	0.013	4.1	1.4	1.7	5130	101	-0.2	0.3	111.689	1.34926	2.0480104025288317	0.005246498515098008	0.418311	10.163
3430893	1.31	0.1	0.13	1.55	0.05	0.06	0.4898432	0.0201344	0.019571199999999997	4.169	0.015	0.016	3.1	0.9	0.8	6270	60	-0.2	0.3	29.3147	1.65949	1.4670854540721978	0.024585185922886037	0.417499	10.81
3437637	1.15	0.12	0.14	2.07	0.11	0.13	0.1819136	0.013375999999999999	0.0116864	3.863	0.014	0.014	6.4	2.2	1.	5561	124	-0.2	0.3	60.4135	2.20073	1.7811339969056794	0.015820386091832842	0.239737	11.397
3438633	1.3	0.17	0.11	1.98	0.09	0.09	0.238656	0.013516799999999997	0.0128128	3.963	0.019	0.018	4.3	0.8	1.3	6399	159	-0.2	0.3	39.8693	1.98417	1.6006386106609873	0.021613474080507435	0.152133	11.195
3456181	1.36	0.07	0.12	2.1	0.05	0.06	0.20599040000000002	0.005913599999999999	0.005632	3.924	0.01	0.012	3.9	1.	0.5	6270	84	-0.19	0.09	41.1502	3.32529	1.6143719503304343	0.03509472852448018	0.174474	9.661
3534307	0.95	0.12	0.11	1.43	0.07	0.06	0.45379839999999994	0.014079999999999999	0.0139392	4.102	0.019	0.018	11.	4.	3.5	5749	143	-0.2	0.3	38.025200000000005	17.1955	1.5800715069766587	0.19639372741148936	0.164284	11.341
3545753	1.31	0.13	0.14	2.37	0.1	0.11	0.13854719999999998	0.0085888	0.008307199999999999	3.805	0.02	0.02	4.4	0.9	0.8	6188	167	-0.2	0.3	52.6282	2.7961	1.7212185164463916	0.0230737665519566	0.226499	11.035
3630240	1.81	0.17	0.2	4.74	0.19	0.24	0.0240768	0.0012671999999999998	0.0011264	3.342	0.014	0.014	1.7	0.7	0.5	5496	123	-0.2	0.3	130.306	3.3979	2.1149644134631496	0.0113247987050409	0.502711	11.64
3632418	1.31	0.08	0.07	1.88	0.04	0.04	0.2806144	0.004787199999999999	0.004787199999999999	4.01	0.01	0.009	4.1	0.5	0.6	6190	84	-0.16	0.09	35.9794	2.83502	1.5560539166843006	0.03422051346285255	0.425793	8.224
3633847	1.25	0.16	0.09	1.84	0.07	0.06	0.2842752	0.010137599999999998	0.009856	4.008	0.017	0.016	4.6	0.6	1.3	6298	143	-0.2	0.3	37.7339	1.59193	1.5767316941738931	0.018322156325644677	0.447874	10.279
3642422	1.35	0.23	0.22	3.07	0.18	0.19	0.0656128	0.0022528	0.0023935999999999996	3.594	0.019	0.025	4.2	1.8	1.4	5206	113	-0.2	0.3	80.6742	6.62615	1.906734667446774	0.035670640443453194	0.684657	10.384
3643774	1.12	0.15	0.11	1.53	0.07	0.06	0.4397184	0.014784	0.014643199999999999	4.116	0.019	0.015	5.6	1.8	1.9	6180	130	-0.2	0.3	33.525	3.49352	1.5253687865236363	0.045256270198915684	0.829914	9.882
3656476	1.1	0.05	0.06	1.34	0.03	0.03	0.6459904	0.015347199999999998	0.014784	4.225	0.008	0.008	7.2	2.2	1.8	5710	84	0.34	0.09	32.3504	1.07678	1.5098796549187463	0.014455450696862587	0.179482	9.516
3657002	1.2	0.11	0.12	1.51	0.05	0.05	0.4880128	0.0139392	0.013657599999999999	4.157	0.014	0.015	4.5	1.7	1.2	6094	148	-0.2	0.3	31.9102	1.84721	1.503929526181106	0.025140334749280978	0.681665	9.78
3661135	1.17	0.08	0.1	1.95	0.06	0.07	0.22429439999999998	0.008870399999999999	0.008307199999999999	3.928	0.013	0.013	6.6	1.2	0.8	5656	126	-0.2	0.3	56.1409	2.48483	1.7492793705695404	0.019222134975884906	0.452228	10.865
3730801	1.2	0.12	0.18	1.58	0.07	0.09	0.42887679999999995	0.022809599999999996	0.021824	4.116	0.018	0.02	5.	3.	1.3	6017	145	-0.2	0.3	38.4718	3.31746	1.5851425063426754	0.03744962730973756	0.156185	11.492
3735871	1.12	0.08	0.14	1.1	0.04	0.05	1.15808	0.0646272	0.06265599999999999	4.396	0.018	0.022	1.6	2.8	1.4	6305	147	-0.2	0.3	18.6797	3.22477	1.2713698970872869	0.07497442766249722	0.728809	9.709
3854781	1.33	0.08	0.12	1.85	0.05	0.07	0.29455359999999997	0.009856	0.0094336	4.024	0.012	0.015	4.5	1.	0.7	5974	131	-0.2	0.3	49.9231	37.877500000000005	1.698301545245943	0.3295065658641074	0.26498	11.097
3952307	1.21	0.13	0.15	2.05	0.08	0.09	0.19810559999999997	0.008166399999999999	0.007884799999999999	3.896	0.022	0.02	5.1	1.2	0.9	6079	142	-0.2	0.3	43.2889	2.32255	1.636376550239128	0.02330090736757916	0.171674	10.623
3967859	1.13	0.14	0.16	1.33	0.07	0.07	0.66528	0.044351999999999996	0.0416768	4.236	0.026	0.029	4.5	3.5	2.2	6196	160	-0.2	0.3	26.729400000000002	5.37198	1.4269892101739061	0.08728296448459864	0.101069	10.52
4038445	1.32	0.17	0.15	2.93	0.14	0.14	0.0734976	0.0025343999999999996	0.0025343999999999996	3.622	0.013	0.013	4.3	1.3	1.1	5333	113	-0.2	0.3	89.6936	1.9716	1.9527614554872852	0.009546444791160699	0.346677	11.573
4049576	1.29	0.18	0.16	2.07	0.09	0.1	0.2058496	0.0125312	0.0123904	3.917	0.023	0.025	4.7	0.9	1.3	6117	150	-0.2	0.3	47.990199999999994	25.476	1.6811525598660613	0.2305488666637614	0.44362	11.435
4064447	1.92	0.09	0.15	4.6	0.11	0.14	0.027455999999999998	0.0011264	0.0009855999999999999	3.391	0.011	0.011	1.5	0.4	0.3	5792	161	-0.2	0.3	87.5587	4.48149	1.9422993048943213	0.02222836083341351	0.372514	11.427
4072740	1.32	0.08	0.16	4.14	0.13	0.21	0.026047999999999998	0.0011264	0.0011264	3.321	0.012	0.013	4.9	1.8	0.9	4903	95	-0.2	0.3	155.41	5.57913	2.1914789604435994	0.01559092318911839	0.623411	9.693
4165030	1.06	0.11	0.12	1.74	0.08	0.09	0.2845568	0.013657599999999999	0.013798399999999999	3.982	0.017	0.017	8.1	2.6	1.9	5744	135	-0.2	0.3	44.4677	2.17169	1.648044667044159	0.021209844075688034	0.159256	11.528
4243623	1.13	0.11	0.1	2.74	0.11	0.1	0.07744	0.0022528	0.0021119999999999997	3.616	0.01	0.01	6.1	2.2	1.1	5136	110	-0.2	0.3	94.40769999999999	2.05864	1.9750074172973693	0.009470159660973736	0.367124	11.169
4247542	1.13	0.2	0.08	1.6	0.09	0.05	0.3957888	0.021542399999999996	0.0205568	4.091	0.022	0.018	4.7	1.	1.7	6440	66	-0.2	0.3	27.6022	4.06648	1.4409436983616946	0.06398221246023633	0.24251	11.521
4252818	0.97	0.14	0.13	1.52	0.12	0.1	0.38917119999999994	0.0361856	0.035763199999999995	4.06	0.021	0.021	11.	4.2	3.4	5686	147	-0.2	0.3	40.674299999999995	3.4847799999999998	1.6093200875153924	0.03720827954376139	0.146914	11.456
4346201	1.42	0.15	0.12	2.03	0.07	0.07	0.24175359999999999	0.009151999999999999	0.0085888	3.979	0.016	0.015	3.4	0.8	0.9	6337	164	-0.2	0.3	40.6059	1.04949	1.6085891407516169	0.011224667248174369	0.256631	9.908
4347652	1.75	0.22	0.43	4.73	0.24	0.49	0.023232	0.0015488	0.001408	3.323	0.022	0.027	2.	2.3	0.8	5128	102	-0.2	0.3	145.181	4.5363	2.1619097834778462	0.013569889023065836	0.569181	11.248
4351319	1.62	0.13	0.23	3.72	0.13	0.22	0.04421119999999999	0.0018303999999999998	0.0015488	3.505	0.008	0.009	2.7	1.3	0.6	5120	97	-0.2	0.3	114.61399999999999	2.90901	2.0592376695632266	0.011022798181735028	0.458048	9.939
4378838	1.63	0.12	0.23	3.73	0.1	0.2	0.044351999999999996	0.0011264	0.0011264	3.506	0.009	0.014	2.7	1.4	0.6	5053	102	-0.2	0.3	108.971	5.22548	2.0373109363287623	0.020825697931521274	0.452672	11.053
4446300	1.06	0.1	0.09	2.01	0.07	0.07	0.185152	0.004928	0.004787199999999999	3.859	0.011	0.012	8.	2.1	1.6	5385	129	-0.2	0.3	60.3517	2.48865	1.7806895079084437	0.01790847585715941	0.22526	10.632
4450844	1.17	0.09	0.11	1.6	0.05	0.06	0.39987199999999995	0.011827199999999998	0.011264	4.094	0.012	0.012	5.2	1.8	1.1	6104	151	-0.2	0.3	36.3769	1.53928	1.5608256861992091	0.018377069241855067	0.125119	10.455
4457351	0.96	0.13	0.12	1.7	0.09	0.08	0.2744192	0.015769599999999998	0.015347199999999998	3.958	0.021	0.021	11.	3.5	2.8	5503	117	-0.2	0.3	41.2832	1.49055	1.6157733535532364	0.015680413340072766	0.150218	11.095
4465324	1.14	0.11	0.16	1.41	0.06	0.09	0.5747456	0.031539199999999996	0.029990399999999997	4.194	0.015	0.016	5.3	3.5	1.7	6040	150	-0.2	0.3	30.6359	8.93117	1.4862306432543078	0.12660825528023872	0.558694	11.331
4543171	1.37	0.09	0.12	1.68	0.05	0.05	0.4049408	0.017740799999999998	0.017740799999999998	4.121	0.016	0.017	3.	0.9	0.7	6325	157	-0.2	0.3	35.101	3.7611	1.5453194893517352	0.04653499831589756	0.716511	10.376
4554830	1.09	0.07	0.17	1.4	0.04	0.08	0.5570048	0.0180224	0.015347199999999998	4.179	0.011	0.017	8.2	6.5	2.4	5538	143	-0.2	0.3	35.313700000000004	1.65337	1.547943223238515	0.02033345323612024	0.45742	10.338
4571351	1.06	0.21	0.12	1.47	0.08	0.06	0.4743551999999999	0.024640000000000002	0.023795199999999996	4.133	0.028	0.024	6.6	2.6	2.8	6065	135	-0.2	0.3	31.4427	2.68296	1.4975198320478422	0.037057718426443925	0.90831	10.855
4577484	1.14	0.13	0.15	2.13	0.1	0.12	0.16558079999999997	0.0099968	0.009574399999999999	3.835	0.018	0.02	6.3	2.2	1.	5520	124	-0.2	0.3	44.1911	2.41019	1.6453348121073106	0.02368649382654875	0.219557	11.026
4586099	1.32	0.08	0.11	1.86	0.04	0.05	0.28849919999999996	0.0090112	0.008729599999999999	4.018	0.012	0.013	3.9	0.9	0.6	6296	84	-0.17	0.09	31.6383	2.1451000000000002	1.5002131397923206	0.029445485159779926	0.444077	9.22
4638884	1.39	0.05	0.05	1.89	0.03	0.03	0.291456	0.0099968	0.010137599999999998	4.03	0.011	0.012	3.3	0.5	0.5	6375	84	-0.03	0.09	35.5501	3.05835	1.550840826708179	0.037362047609677894	0.404651	9.857
4641621	1.49	0.16	0.14	3.11	0.16	0.14	0.069696	0.0057728	0.005632	3.625	0.022	0.023	3.1	0.8	0.7	6120	141	-0.2	0.3	64.3464	4.8006899999999995	1.8085242543659743	0.03240139582522289	0.249894	11.765
4672403	1.25	0.13	0.16	1.86	0.08	0.09	0.2734336	0.0108416	0.0104192	3.994	0.015	0.019	4.9	1.9	0.9	5990	145	-0.2	0.3	47.2353	3.85922	1.6742666779843989	0.03548274173024554	0.164725	11.216
4739932	1.24	0.14	0.17	1.84	0.08	0.09	0.280192	0.013235199999999999	0.012671999999999998	4.	0.02	0.023	4.8	1.8	1.	6092	139	-0.2	0.3	41.577000000000005	12.5962	1.6188531494868035	0.13157419133053705	0.160139	11.603
4755204	1.26	0.11	0.12	1.68	0.05	0.06	0.37776639999999995	0.012249599999999998	0.0121088	4.089	0.013	0.013	4.4	1.1	1.1	6132	152	-0.2	0.3	37.689800000000005	2.77619	1.576223832882695	0.031989662925114716	0.240946	10.622
4841753	1.31	0.15	0.17	2.12	0.1	0.1	0.1912064	0.013798399999999999	0.013657599999999999	3.896	0.026	0.026	4.5	1.	1.	6218	155	-0.2	0.3	43.075700000000005	1.80689	1.6342323436631234	0.018217286228805724	0.162873	11.734
4842436	1.1	0.17	0.13	1.58	0.09	0.08	0.3943808	0.029145599999999997	0.028300799999999997	4.083	0.024	0.025	6.3	2.5	2.	6050	147	-0.2	0.3	38.9633	1.7399099999999998	1.5906557323723185	0.01939346287425056	0.2567	11.301
4846457	1.36	0.15	0.14	2.42	0.12	0.11	0.1343232	0.007884799999999999	0.0076032	3.801	0.021	0.019	4.1	0.9	0.9	6201	170	-0.2	0.3	55.465199999999996	1.04956	1.7440205833348918	0.008218092000504405	0.199532	11.181
4914923	1.19	0.05	0.06	1.42	0.02	0.02	0.5920639999999999	0.006335999999999999	0.006335999999999999	4.212	0.007	0.007	4.9	1.2	1.1	5905	84	0.17	0.09	29.9296	1.2876299999999998	1.47610091266533	0.01868419904486141	0.345121	9.458
4915148	1.04	0.11	0.12	2.48	0.1	0.11	0.09546239999999999	0.0023935999999999996	0.0023935999999999996	3.663	0.013	0.015	9.9	5.	2.9	4874	95	-0.2	0.3	85.5418	2.18266	1.9321783845909188	0.011081333264800968	0.324431	10.709
4918355	1.07	0.1	0.11	2.98	0.11	0.12	0.0567424	0.0012671999999999998	0.0012671999999999998	3.517	0.01	0.011	8.1	4.3	2.3	4931	145	-0.2	0.3	114.193	2.99642	2.0576394825915374	0.01139587077548135	0.433008	11.209
4947253	1.33	0.13	0.13	2.07	0.08	0.08	0.2110592	0.008307199999999999	0.008166399999999999	3.93	0.015	0.017	4.1	1.	0.9	6301	164	-0.2	0.3	48.5783	3.07399	1.686442312578261	0.02748175408414409	0.185074	11.06
5021689	1.22	0.08	0.07	1.79	0.04	0.04	0.2976512	0.006335999999999999	0.0064768	4.016	0.011	0.01	5.	0.6	0.6	6168	84	-0.08	0.09	36.1848	0.712893	1.5585261765437657	0.008556230684913412	0.132248	9.426
5033245	1.61	0.15	0.17	3.55	0.13	0.16	0.05111039999999999	0.0018303999999999998	0.0018303999999999998	3.546	0.012	0.013	2.6	0.8	0.6	5348	122	-0.2	0.3	96.50630000000001	3.31381	1.9845556653223233	0.01491269893339414	0.370174	10.906
5084157	1.14	0.11	0.16	1.4	0.05	0.08	0.5900928	0.031820799999999996	0.031257599999999996	4.202	0.018	0.019	5.	3.3	1.7	6054	137	-0.2	0.3	28.063299999999998	10.305399999999999	1.4481387389490306	0.159481541864491	0.798011	11.649
5095159	1.25	0.16	0.21	2.67	0.13	0.17	0.09264639999999999	0.0029567999999999994	0.0029567999999999994	3.682	0.016	0.023	5.1	2.9	1.3	5179	156	-0.2	0.3	78.258	4.943129999999999	1.8935287446627604	0.027432008003404396	0.714857	11.087
5110725	1.33	0.06	0.11	3.75	0.08	0.14	0.0356224	0.0009855999999999999	0.0009855999999999999	3.412	0.008	0.009	4.9	1.3	0.8	4885	91	-0.2	0.3	146.351	4.6072500000000005	2.1653956942655275	0.01367194793167629	0.557621	11.014
5184732	1.17	0.04	0.04	1.33	0.02	0.02	0.7006207999999999	0.0167552	0.016895999999999998	4.258	0.007	0.007	4.8	1.3	1.2	5840	84	0.38	0.09	29.8527	2.46064	1.4749836166068415	0.03579717660213038	0.570253	8.165
5214711	1.26	0.21	0.11	1.87	0.09	0.08	0.27765759999999995	0.0152064	0.014220799999999999	4.005	0.026	0.025	4.6	0.7	1.8	6420	167	-0.2	0.3	37.307	2.9932700000000003	1.5717903271477909	0.03484495252490274	0.230481	10.938
5253542	0.94	0.18	0.11	1.15	0.07	0.05	0.8890111999999999	0.0328064	0.0311168	4.298	0.025	0.021	8.6	4.3	4.6	5940	146	-0.2	0.3	24.7681	2.17366	1.3938926924492019	0.03811388614927355	0.0944088	10.548
5353186	1.52	0.14	0.16	2.28	0.09	0.1	0.1798016	0.008025599999999999	0.007884799999999999	3.9	0.015	0.013	2.9	0.9	0.8	6447	165	-0.2	0.3	43.661699999999996	1.82582	1.640100641273393	0.018161078266503483	0.226183	11.425
5390438	1.17	0.15	0.16	3.62	0.18	0.2	0.034918399999999995	0.0012671999999999998	0.0012671999999999998	3.39	0.014	0.016	6.	3.5	1.5	4940	108	-0.2	0.3	150.096	3.15055	2.17636911861852	0.009115942329977412	0.580745	10.538
5429911	1.38	0.25	0.24	3.19	0.21	0.22	0.05955839999999999	0.0026752	0.0026752	3.569	0.021	0.028	3.9	2.1	1.5	5263	118	-0.2	0.3	73.0673	1.92438	1.8637230594902028	0.011438052522605595	0.28865	9.386
5431807	1.47	0.15	0.16	3.25	0.14	0.15	0.0601216	0.0022528	0.0021119999999999997	3.579	0.01	0.011	3.3	1.1	0.8	5378	113	-0.2	0.3	57.974900000000005	1.73654	1.7632400082028985	0.013008556109700453	0.334407	10.647
5450445	1.39	0.07	0.06	1.99	0.04	0.04	0.24991999999999998	0.0057728	0.005632	3.985	0.009	0.009	3.9	0.6	0.6	6112	84	0.05	0.09	39.2903	3.4970700000000003	1.5942853448679821	0.0386547876658973	0.662604	9.777
5512589	1.09	0.05	0.05	1.65	0.03	0.03	0.3420032	0.0090112	0.008729599999999999	4.04	0.009	0.009	7.9	1.2	1.1	5750	84	0.06	0.09	42.6773	1.08868	1.6301969357713462	0.011078669844587923	0.171777	9.99
5516982	1.25	0.12	0.15	1.48	0.05	0.06	0.5408128	0.0184448	0.017881599999999997	4.193	0.016	0.019	3.	1.6	1.1	6481	163	-0.2	0.3	25.0138	5.37921	1.3981796730847542	0.09339489481801211	0.355126	9.799
5523099	1.26	0.11	0.12	2.39	0.09	0.1	0.130944	0.0057728	0.0057728	3.783	0.014	0.015	5.	0.8	0.8	5531	128	-0.2	0.3	61.9722	5.5416	1.792196913785646	0.03883493406584017	0.550951	11.64
5530375	1.4	0.13	0.13	2.77	0.1	0.1	0.092928	0.0039423999999999996	0.0039423999999999996	3.699	0.015	0.015	3.7	0.8	0.7	6106	134	-0.2	0.3	54.5303	2.11772	1.7366378869768664	0.016866111321891766	0.353387	10.367
5543462	1.21	0.14	0.18	1.39	0.06	0.07	0.63008	0.030271999999999997	0.029004799999999997	4.229	0.024	0.027	3.1	3.1	1.6	6347	181	-0.2	0.3	23.0559	2.04567	1.3627820798152308	0.038533442320404974	0.462963	11.113
5596656	1.14	0.13	0.12	3.67	0.17	0.17	0.0322432	0.0012671999999999998	0.0012671999999999998	3.362	0.01	0.01	5.9	2.	1.3	5094	84	-0.46	0.09	116.72200000000001	3.74743	2.067152720468005	0.013943285501608118	0.448088	9.469
5603483	1.27	0.1	0.12	3.62	0.11	0.14	0.0375936	0.0009855999999999999	0.0009855999999999999	3.422	0.01	0.012	5.4	1.6	1.	4912	85	-0.2	0.3	146.82799999999997	4.60584	2.16680888314098	0.013623361324333734	0.554405	11.07
5607242	1.32	0.1	0.1	2.48	0.08	0.09	0.12179199999999998	0.004787199999999999	0.0045056	3.768	0.011	0.011	4.6	0.7	0.6	5652	141	-0.2	0.3	62.51669999999999	3.09713	1.795996045328991	0.021515314607729107	0.246574	10.667
5629080	1.36	0.21	0.16	3.21	0.21	0.17	0.05786879999999999	0.0026752	0.0026752	3.559	0.012	0.012	4.	1.5	1.3	5263	143	-0.2	0.3	90.23349999999999	1.96664	1.9553678032194453	0.009465452408365087	0.338134	10.339
5683538	1.39	0.21	0.13	2.44	0.13	0.1	0.1357312	0.008025599999999999	0.007462399999999999	3.81	0.018	0.018	3.8	0.8	1.2	6386	167	-0.2	0.3	56.5951	7.2073	1.752778831628526	0.055306742446277264	0.219058	11.458
5686856	1.13	0.12	0.11	1.77	0.08	0.08	0.2862464	0.014643199999999999	0.014079999999999999	3.994	0.013	0.013	5.8	1.6	1.2	6087	130	-0.2	0.3	42.5287	1.4284000000000001	1.6286821075798743	0.01458653187025714	0.288044	10.479
5689820	1.13	0.1	0.11	2.32	0.09	0.1	0.12742399999999998	0.004364799999999999	0.0042239999999999995	3.759	0.011	0.012	7.	2.5	1.5	5071	97	-0.2	0.3	74.3398	2.08944	1.8712213883575919	0.012206546994583393	0.283729	11.299
5723165	1.38	0.14	0.16	2.78	0.12	0.13	0.090112	0.0039423999999999996	0.0038016	3.687	0.014	0.014	4.1	1.1	0.8	5367	112	-0.2	0.3	74.04570000000001	1.90996	1.8694998431341332	0.011202339753097543	0.285922	10.601
5773345	1.45	0.06	0.07	2.	0.03	0.03	0.25344	0.004787199999999999	0.004787199999999999	3.994	0.008	0.008	3.5	0.6	0.6	6130	84	0.21	0.09	39.5411	1.5944	1.597048746851328	0.017511883127847853	0.298366	9.157
5892169	1.5	0.12	0.16	3.15	0.11	0.13	0.0670208	0.0018303999999999998	0.0018303999999999998	3.614	0.01	0.012	3.2	1.1	0.7	5290	118	-0.2	0.3	80.71730000000001	2.19423	1.9069666262874192	0.01180591993323082	0.297527	9.906
5939450	1.53	0.1	0.09	2.88	0.07	0.06	0.08997119999999999	0.0025343999999999996	0.0023935999999999996	3.701	0.017	0.013	3.	0.6	0.6	6282	84	-0.18	0.09	74.1957	1.73446	1.8703787365406779	0.010152426718555306	0.498139	7.311
5950854	0.96	0.13	0.09	1.24	0.06	0.05	0.7162496	0.0249216	0.025484800000000002	4.237	0.015	0.015	9.5	3.8	3.7	5859	140	-0.2	0.3	19.099899999999998	4.43247	1.281031093448676	0.10078572464786237	0.179439	10.961
5955122	1.18	0.06	0.06	2.09	0.05	0.05	0.18360319999999997	0.006335999999999999	0.0061952	3.872	0.009	0.009	5.4	0.6	0.4	5837	84	-0.17	0.09	51.1675	4.83441	1.7089941982359749	0.04103303046382761	0.925083	9.281
6035199	1.02	0.22	0.14	3.21	0.24	0.18	0.0432256	0.0016895999999999997	0.0015488	3.434	0.021	0.02	8.7	4.7	3.5	5046	101	-0.2	0.3	113.126	2.45659	2.0535624312635345	0.009430930831981236	0.444097	10.924
6047087	1.16	0.12	0.15	1.35	0.05	0.06	0.6737279999999999	0.0216832	0.021964799999999996	4.245	0.015	0.018	3.8	2.6	1.6	6195	152	-0.2	0.3	21.9588	2.03374	1.3416086031907153	0.04022269247982218	0.115658	10.412
6049366	1.23	0.16	0.14	1.84	0.1	0.09	0.2762496	0.018585599999999997	0.0180224	3.996	0.022	0.023	4.8	1.3	1.3	6225	167	-0.2	0.3	31.7975	2.59225	1.5023929759943286	0.03540529509281247	0.283311	11.192
6106415	1.09	0.05	0.05	1.23	0.02	0.02	0.8194559999999999	0.008166399999999999	0.008025599999999999	4.293	0.008	0.008	5.1	1.5	1.4	5990	84	-0.09	0.09	21.838199999999997	16.4512	1.3392168390563557	0.32716365729257796	0.0940044	7.179
6116048	1.	0.06	0.05	1.21	0.03	0.03	0.7883391999999999	0.0184448	0.018585599999999997	4.269	0.008	0.008	7.6	1.9	1.8	5935	84	-0.24	0.09	22.3155	1.63816	1.3486066220664534	0.031881152045646795	0.207181	8.418
6119013	1.4	0.28	0.42	3.32	0.3	0.49	0.0543488	0.0064768	0.005068799999999999	3.536	0.02	0.018	3.6	7.2	1.6	5303	462	-0.2	0.3	89.70060000000001	4.97685	1.9527953480141884	0.02409592011937711	0.819354	11.217
6129877	1.16	0.11	0.16	1.36	0.04	0.07	0.650496	0.021824	0.0212608	4.234	0.015	0.018	4.4	2.8	1.7	6089	149	-0.2	0.3	21.4154	2.36146	1.3307261906247378	0.04788932484264842	0.149327	10.122
6145937	1.12	0.15	0.12	2.32	0.13	0.11	0.12629759999999998	0.0060544	0.005913599999999999	3.757	0.014	0.014	5.8	1.6	1.1	5546	135	-0.2	0.3	45.9856	1.11002	1.6626218573423188	0.01048318518845568	0.178344	10.121
6225718	1.17	0.04	0.05	1.24	0.01	0.02	0.8578943999999998	0.008729599999999999	0.0085888	4.316	0.007	0.007	2.6	0.9	0.8	6230	84	-0.17	0.09	18.0656	0.933781	1.256852390059143	0.02244796384322139	0.117554	7.501
6287060	1.08	0.14	0.13	1.47	0.07	0.07	0.4854784	0.0188672	0.018585599999999997	4.141	0.019	0.02	6.7	3.7	2.2	5935	151	-0.2	0.3	27.8793	6.36892	1.445281865195203	0.09921292183387884	0.766653	10.299
6290627	1.34	0.25	0.14	3.68	0.27	0.16	0.0377344	0.001408	0.0015488	3.432	0.014	0.013	4.2	1.4	1.7	5167	114	-0.2	0.3	126.08500000000001	4.25665	2.1006634227767713	0.014661851975996166	0.477287	10.973
6308642	1.32	0.1	0.12	2.39	0.08	0.09	0.13516799999999998	0.005068799999999999	0.005068799999999999	3.798	0.013	0.013	4.7	0.7	0.6	5804	133	-0.2	0.3	60.211099999999995	1.9484000000000001	1.7796765614301389	0.014053544421880615	0.250534	10.661
6363365	0.95	0.19	0.16	1.34	0.08	0.07	0.557568	0.022105599999999996	0.019852799999999997	4.163	0.029	0.026	10.5	8.8	6.1	5872	658	-0.2	0.3	17.0257	7.86456	1.2311049766722086	0.20061054820636084	0.644981	11.222
6370489	1.3	0.12	0.13	2.08	0.08	0.08	0.20444159999999997	0.007884799999999999	0.007462399999999999	3.917	0.013	0.015	4.3	0.9	0.7	6324	144	-0.2	0.3	42.0794	1.14276	1.6240695386897204	0.01179423571010423	0.158179	8.729
6430804	1.13	0.12	0.11	3.2	0.14	0.14	0.0487168	0.0016895999999999997	0.0016895999999999997	3.482	0.009	0.01	5.9	2.2	1.1	5114	98	-0.2	0.3	115.84700000000001	2.96824	2.06388479168391	0.011127523828536847	0.441037	11.446
